광역지역,세부지역,관광지명,링크,설명,분류
지역 미상,영천시,동의참누리원 영천한의마을한옥체험관,https://data.visitkorea.or.kr/page/3102167,"동의참누리원 영천한의마을은 우리 몸에 생명을 불어넣고 순환과 소통을 주관하는 오장육부를 형상화한 아름다운 한옥 단지 속 전시체험공간이다. 유의기념관에서는 유의들의 삶과 지혜, 그리고 본초의 역사를 통해 우리나라 한의학의 발전과정을 이해할 수 있다. 한방테마거리는 한약재 유통의 중심지로 자리 잡아온 영천을 소개하며 자가진단을 통해 나의 체질을 알아볼 수 있다. 그밖에 스카이워크 전망대, 산책로, 야외전시물 등이 있다.",Leisure
경기도,수원시,133파티룸 한옥스테이점,https://data.visitkorea.or.kr/page/3105334,"133파티룸 한옥스테이점은 경기도 수원시 행궁동 골목길에 위치한 도심 속 아늑한 쉼터다. 거실에는 빔프로젝터가 있어 유튜브, 넷플릭스 등 시청이 가능하고 레트로 오락기가 있어 그 시설 게임을 하며 추억을 쌓을 수 있다. 안쪽에는 두개의 방이 있어 포근한 휴식을 취할 수가 있고, 마당에서는 평상에서 촌캉스를 하며 바베큐를 할 수 있다. 주간, 야간, 종일로 나눠서 예약을 할 수 있어 여행객의 선택의 폭을 넓혔다.",Place
전라남도,세부 지역 미상,나모:온,https://data.visitkorea.or.kr/page/3101971,"전라남도 순천에 위치한 나모:온[NAMO:ON]은 1963년에 지어진 가옥을 리모델링하여 편안한 쉼을 위한 공간으로 재탄생한 독채 한옥공간이다. 실내에는 스테인드글라스가 포인트인 방과 스타일러가 있는 방, 서까래가 매력인 주방과 거실, 화장실 2개, 자쿠지가 있고, 실외에는 수영장과 선베드, 파라솔, 튜브가 준비되어 있다. 주차는 근처 성당 주차장에 하면 된다. 툇마루에서 차를 마시며 잔잔히 흐르는 시간을 만끽하기를 추천한다.",Place
전라북도,세부 지역 미상,색동저고리,https://data.visitkorea.or.kr/page/3102214,"색동저고리는 전주한옥마을 전주천쪽에 자리한 한옥스테이로, 대문을 들어가면 아기자기하게 꾸며진 정원이 정답게 반겨준다. 객실은 2인실부터 최대 6인실까지 총 6개가 있어, 가족단위 여행객도 이용하기에 좋다. 객실마다 개별 화장실이 있어 편리하게 머물 수 있고, TV와 에어컨도 갖췄다. 주방은 공용으로 사용한다. 조식을 제공하지 않는 대신 저렴한 가격에 묵을 수 있어 가성비가 좋고, 한복 대여 서비스도 제공한다.",Place
대구광역시,의성시,애가 한옥 게스트하우스,https://data.visitkorea.or.kr/page/3102082,"대구광역시에 자리한 애가한옥 게스트하우스는 과거로부터 현대에 이르기까지 켜켜이 쌓인 세월과 서로 마주하는 이색적인 풍경의 도시 한옥이다. 객실은 1인실부터 7인실까지 총 5개로 구성되어 있다. 모두 온돌방이고 개별 화장실이 있어 편의성을 높였다. 숙소 바로 옆에 지하철 3호선 남산역이 있어 교통 접근성 및 주요 명소로의 이동이 편리하고, 주변에 아트홀, 미술관 등 느긋하게 즐길거리가 많다. 합리적인 가격으로 가성비가 좋다.",Accommodation
전라남도,세부 지역 미상,향교길20숙박,https://data.visitkorea.or.kr/page/3106592,"전라남도 나주 향교길에 위치한 향교길20숙박은 2017년 완공되어 전통한옥 인증을 받은 한옥스테이로, 하루에 한팀만 받는다. 대문을 들어서면 잘 가꾸어진 잔디정원이, 좌측에는 한옥카페가, 정면에는 숙소로 사용되는 한옥건물이 있다. 객실은 게스트룸 또는 독채 형태로 사용할 수 있다. 게스트룸은 방1, 화장실 1, 거실 및 주방으로 구성되어 있고, 독채는 방 2, 화장실 2, 거실 및 주방으로 구성되어 있다. 바배큐는 야외에서 가능하다.",Accommodation
경상북도,안동시,경함정,https://data.visitkorea.or.kr/page/3102215,"경함정은 안동 임하면에 자리한 한옥 스테이로, 가족, 연인, 친구와 함께 특별한 휴식과 체험을 즐기며 힐링할 수 있는 독채 공간이다. 실내는 방 2칸과 거실, 주방, 화장실로 구성되어 있고, 방마다 온돌 난방이 가능해 따뜻하고 포근하게 머무를 수 있다. 보다 쾌적하고 편안한 환경을 제공하고자 최근 내부 리모델링을 진행하여 협소했던 화장실을 넓히고 실내 자쿠지를 설치하였다. 월영교, 만휴정 등 주요 명소가 15분 거리에 있다.",Leisure
지역 미상,경주시,오원 스테이,https://data.visitkorea.or.kr/page/3102073,"경주 황리단길 중심에 위치한 오원스테이는 나의 작은 정원이라는 뜻으로, 조용하면서도 프라이빗하게 온전히 쉼을 누릴 수 있는 독채 한옥 공간이다. 실내는 아늑하고 포근한 침실, 다도와 빔프로젝트가 있는 작은 방, 부엌으로 구성되어 있다. 대나무의 사각거리는 소리와 함께 불멍을 하거나 야외 자쿠지에서 하루의 피로를 녹이며 가족, 연인, 친구와 도란도란 힐링의 시간을 가질 수 있다. 조식으로 주먹밥과 샐러드가 제공된다.",Place
지역 미상,경주시,원화루,https://data.visitkorea.or.kr/page/3106623,"경주 포석로에 위치한 원화루는 전통 한옥방식에 현대적 인테리어가 조화를 이루는 한옥스테이다. 객실은 총 5개로 커플룸과 가족룸으로 구성되어 있고, 객실 내부에는 방과 화장대, 욕실이 있다. 안전을 위해 도어락이 설치되어 있다. 입구쪽 카페에서는 커피나 차, 음료를 무료로 이용할 수 있다. 조식으로 토스트, 제철과일, 샐러드, 구운계란, 음료를 제공한다. 황리단길, 첨성대, 동굴과월지 등 주요 명소가 차량 5분 이내 거리에 있다.",Restaurant
지역 미상,경주시,한옥스테이 수향,https://data.visitkorea.or.kr/page/3102206,"경주 황남동에 위치한 한옥스테이 수향은 1974년도에 지어진 한옥을 리모델링한 공간으로, 고요한 감성을 위해 시각적 화려함보다는 최대한 자연친화적으로 연출하였다. 객실은 상현방과 하현방 2개로, 상현방은 향균매트리스와 호텔식 침구가 있는 침실, 화장대, 다이닝룸, 반신욕탕이 있는 욕실로 구성되어 있고, 하현방은 온돌방, 화장대, 다이닝룸, 욕실로 구성되어 있다. 조식으로 토스트, 잼, 주스, 드립백 커피, 과일을 제공한다.",Accommodation
지역 미상,경주시,동파랑,https://data.visitkorea.or.kr/page/3102081,"동파랑은 경주의 동쪽 언덕에 피어난 아지랑이라는 뜻으로, 옛 한옥의 서까래를 나무와 흙으로 고스란히 복원한 전통 한옥 독채 숙소다. 한옥 독채 숙소와 별채 다이닝룸으로 구성되어 있는데, 독채에는 포그한 침실, 안락한 거실과 작은 주방, 화장실, 사계절 온수풀이 가능한 실내 자쿠지가 있고, 별채에는 넓은 주방과 다이닝룸이 있다. 따뜻한 햇살이 반겨주는 마당에서는 차나 커피를 마시며 맑은 하늘과 초록빛 자연을 즐길 수 있다.",Accommodation
전라남도,세부 지역 미상,자미재,https://data.visitkorea.or.kr/page/3101961,"전라남도 나주 자미산 자락에 위치한 자미재는 300여 평의 대지에 넒은 앞마당과 울창한 대나무숲을 품고, 자갈, 돌담, 수목과 어우러져 있는 독채 민박이다. 실내는 침실, 거실, 주방, 욕실로 구성되어 있고, 야외에는 너른 마당이 펼쳐져 있다. 창밖의 초록빛 풍경과 함께 하는 다도공간에서 티타임이나, 자쿠지에서의 반신욕는 힐링 그 자체다. 마당 뒤편에는 짧은 산책길과 모래놀이터가 있어 아이들이 놀기에 좋고, 마당에 화로가 있어 불멍을 하기에도 좋다.",Place
전라북도,세부 지역 미상,함라한옥체험단지,https://data.visitkorea.or.kr/page/3102203,"전라북도 익산 함라면에 위치한 함라한옥체험단지는 전통주거문화체험과 한옥에서의 고풍스럽고 안락한 쉼을 통해 힐링의 시간을 제공하는 공간이다. 안채, 사랑채, 별관채에 총 11개의 객실이 준비되어 있고, 객실에 따라 누마루가 있기도 하며, 온돌방과 침대방이 있어 니즈에 맞게 선택하면 된다. 화전만들기, 플로깅, 한국무용, 판소리/민요, 장구 등 다양한 예술 체험프로그램을 제공하여, 자연과 더불어 전통문화예술을 즐길 수 있다.",Leisure
경상북도,안동시,한옥스테이 루가,https://data.visitkorea.or.kr/page/3102088,"경상북도 안동시 풍산읍에 위치한 한옥스테이 루가는 독채 한옥 펜션으로, 18평 본채와 6평 별채, 넓은 마당을 한팀이 오롯이 사용할 수 있다. 본채는 거실, 침실룸, 다도룸, 욕실, 다락방, 실내 자쿠지로 구성되어 있고, 별채는 유럽 감성이 풍기는 주방과 바베큐장이자 카페 공간으로 구성되어 있다. 밤에는 넓은 마담에서 불멍을 하며 도란도란 추억을 쌓고 고구마도 구워먹을 수 있다. 자전거를 대여해주고, 주차는 마당 왼편에 하면 된다.",Accommodation
경상북도,안동시,산온 리트릿,https://data.visitkorea.or.kr/page/3102084,"안동 산온:리트릿은 논밭 한가운데에 위치한 정갈한 한옥이다. 약 250평의 너른 공간을 한 팀이 오롯이 사용할 수 있으며, 사계절 미온수풀로 운영되는 8M 수영장이 한옥과 잘 어우러진다. 부엌 양쪽으로 방이 나뉘어져 있어 일행끼리도 프라이버시를 지키며 즐길 수 있다.",Place
지역 미상,안성시,우드인스테이,https://data.visitkorea.or.kr/page/3101941,"우드인스테이는 경주버스터미널과 황리단길 사이에 위치한 한옥스테이로, 전통한옥과 넓고 예쁜 장미정원이 일품인 곳이다. 주택단지에 있다보니 조용한 휴식을 취하기에 안성맞춤이다. 객실은 총 3개로, 모든 객실은 편백나무와 라탄가구로 꾸며져 있고 개별 욕실을 갖추고 있으며, 블루베리룸에는 자쿠지도 있어 하루의 피로를 풀기에 좋다. 맛있는 조식이 제공되고, 별빛과 달빛과 벗삼아 즐기는 불멍과 치맥은 특별한 추억을 선사한다.",Place
지역 미상,강릉시,강릉 스테이인옥,https://data.visitkorea.or.kr/page/3102100,"강릉 노암동에 위치한 스테이인옥은 100년 된 한옥을 현대식 모던 한옥 느낌으로 재탄생시킨 프라이빗한 한옥공간이다. 객실은 거실, 침실, 주방, 욕실, 다도룸으로 구성되어 있고, 야외에는 마당과 대형 노천탕이 있다. 자연 경치를 바라보며 노천탕에서 즐기는 입욕은 힐링 그 자체다. 시몬스 침대, 구스 침구류, 스탠바이비, 빔프러젝트, 제네바 블루투스 스피커, 테라로사 원두 핸드드립 등 5성급 호텔급 정도의 프리미엄 서비스를 제공한다.",Accommodation
전라남도,세부 지역 미상,인서리공원 홰경당,https://data.visitkorea.or.kr/page/3101951,"인서리공원은 전라남도 광양의 원도심에 도시재생사업을 통해 리노베이션 한 시대별 한옥들로 구성된 복합문화공간이다. 총 3채의 한옥스테이(홰경당, 다경당, 예린의 집)가 있는데, 그 중 홰경당은 현대의 팝한 공간으로 거듭난 곳이다. 실내는 방 1개 욕실 1개, 거실로 구성되어 있는데, 아늑하고 따뜻한 느낌으로 친구, 연인, 소가족이 머물기에 좋다. 여수공항에서 20분, 순천만국가정원에서 20분 거리로 어디든 이동하기에 편리하다.",Place
경상북도,안동시,안동시 월령빠지,https://data.visitkorea.or.kr/page/3112128,설명 없음,Place
부산광역시,부산시,드림서프라운지,https://data.visitkorea.or.kr/page/3112126,"부산 광안리해수욕장에서 마음껏 서핑을 즐길 수 있는 공간이다. SUP 체험존 운영 및 반려견동반 패들보드 (SUP) 뿐만 아니라 서핑/SUP서핑/SUP DOG를 즐길 수 있으며, 광안리 해변 3분거리이내 위치한 드림서프라운지의 쾌적한 공간이 준비되어 있다.",Leisure
대구광역시,이천시,스테이 원향,https://data.visitkorea.or.kr/page/3102106,"대구 남구 이천동에 위치한 스테이원향은 한옥의 구조를 살리면서 멋과 편안함을 추구한 독채 한옥스테이다. 옛스러운 대문을 들어서면 정원 가운데의 큰 나무가 반겨준다. 내부는 침실 3개, 거실, 주방, 욕실로 구성되어 있고 최대 6인까지 묵을 수 있다. 스탠바이미, 닌텐도스위치, 보드게임 등도 구비되어 있어 함께 온 이들과 즐거운 시간을 보내기에도 좋다. 지하철 건들바위 역 3번 출구에서 도보 3분 거리에 있어 교통 접근성이 편리하다.",Place
지역 미상,경주시,황남별곡,https://data.visitkorea.or.kr/page/3102164,"황남별곡은 KCIA에서 3년 연속 경주 숙박 분야 우수 업체로 선정되었다. 유명한 사진 스팟존과 천마총이 있는 대릉원, 첨성대, 야경이 압권인 동굴과월지(압압지) 와 월정교등이 도보이동이 가능하다. 객실은 개별적으로 독립되어 있어 개인적인 시간을 보낼 수 있다.",Place
경기도,파주시,한옥에서 하루를,https://data.visitkorea.or.kr/page/3102079,"경기 파주시에 위치한 한옥에서 하루를은 160년의 웃음과 추억을 오래된 한옥에 그대로 보존시켜 고즈넉하고 안락한 외할머니댁을 연상케 하는 고택이다. 절구통, 두부를 만드는 기구, 오래된 장독대와 우물, 농기구들이 있어 옛 정취를 느낄 수 있다. 온돌방 2개 침대방 1개와 함께 현대식으로 설비된 주방과 화장실은 편안한 휴식을 제공한다. 바베큐와 불멍, 만화그리기, 양갱만들기, 모스액자 만들기 등 여러가지 체험도 즐길 수 있다.",Leisure
